Generation,PID, Epoch, Training Loss, Validation Loss,Best Loss(Generation), Accuracy,EarlyStopCount,Runtime
9,4,6,0.16009351,0.1591625,0.15623112,0.6826,   2/  3,3.69747257
9,4,7,0.15806405,0.15411761,0.15411761,0.6897,   2/  3,3.70437551
9,4,8,0.157399,0.15392235,0.15392235,0.6922,   2/  3,3.72037888
9,4,9,0.15591321,0.15669504,0.15392235,0.6928,   3/  3,3.76905203
9,5,0,0.16385943,0.10673445,0.10673445,0.8082,   0/  3,3.91210246
9,5,1,0.10734137,0.09778721,0.09778721,0.8255,   0/  3,3.96229053
9,5,2,0.10234509,0.10427929,0.09778721,0.8193,   1/  3,3.9612484
9,5,3,0.09906641,0.0938117,0.0938117,0.8332,   1/  3,3.96349359
9,5,4,0.09735502,0.09487915,0.0938117,0.8294,   2/  3,3.9626286
9,5,5,0.09614871,0.09451995,0.0938117,0.8352,   3/  3,3.96143365
9,6,0,0.27298354,0.21030121,0.21030121,0.5027,   0/  3,3.64388585
9,6,1,0.1966401,0.19238938,0.19238938,0.5675,   0/  3,3.6749661
9,6,2,0.18476202,0.17903191,0.17903191,0.5938,   0/  3,3.68296409
9,6,3,0.18030545,0.17796066,0.17796066,0.5858,   0/  3,3.68211603
9,6,4,0.17764516,0.17003329,0.17003329,0.604,   0/  3,3.68507576
9,6,5,0.17507981,0.16889299,0.16889299,0.611,   0/  3,3.68546271
9,6,6,0.17300732,0.16804092,0.16804092,0.6163,   0/  3,3.67710042
9,6,7,0.16960157,0.17097706,0.16804092,0.6295,   1/  3,3.68572211
9,6,8,0.16875955,0.16750063,0.16750063,0.635,   1/  3,3.6858623
9,6,9,0.16743692,0.1650094,0.1650094,0.6347,   1/  3,3.73405123
9,6,10,0.16577583,0.1662601,0.1650094,0.6213,   2/  3,3.80147648
9,6,11,0.16518277,0.16544986,0.1650094,0.6296,   3/  3,3.82099009
9,7,0,0.20162899,0.11711744,0.11711744,0.7788,   0/  3,3.91230059
9,7,1,0.10511935,0.10043478,0.10043478,0.8282,   0/  3,3.94694638
